database,batch_time,batch_cpu,batch_memory,batch_time_per_record,number of records inserted
MongoDB,0.022234678268432617,10.0,11246.2578125,2.2234678268432617e-05,1000
MongoDB,0.024118661880493164,14.3,11246.72265625,2.4118661880493164e-05,1000
MongoDB,0.0258634090423584,13.0,11247.41796875,2.5863409042358398e-05,1000
MongoDB,0.0257265567779541,9.1,11247.90234375,2.5726556777954102e-05,1000
MongoDB,0.021452903747558594,11.1,11248.35546875,2.1452903747558595e-05,1000
MongoDB,0.028008699417114258,12.0,11248.8125,2.800869941711426e-05,1000
MongoDB,0.0236666202545166,14.3,11249.3046875,2.3666620254516602e-05,1000
MongoDB,0.024336814880371094,13.6,11249.53515625,2.4336814880371092e-05,1000
MongoDB,0.023465633392333984,10.0,11250.02734375,2.3465633392333984e-05,1000
MongoDB,0.0252377986907959,13.0,11250.2734375,2.52377986907959e-05,1000
MongoDB,0.024502992630004883,13.6,11251.01171875,2.4502992630004882e-05,1000
MongoDB,0.02711009979248047,12.5,11251.02734375,2.711009979248047e-05,1000
MongoDB,0.023197650909423828,15.0,11251.2734375,2.319765090942383e-05,1000
MongoDB,0.023022174835205078,10.0,11251.51953125,2.3022174835205078e-05,1000
MongoDB,0.025232553482055664,17.4,11252.01171875,2.5232553482055664e-05,1000
MongoDB,0.02889561653137207,14.8,11252.2421875,2.889561653137207e-05,1000
MongoDB,0.027051925659179688,13.0,11252.9375,2.7051925659179687e-05,1000
MongoDB,0.02560734748840332,16.7,11252.9921875,2.560734748840332e-05,1000
MongoDB,0.02531719207763672,20.8,11253.4765625,2.531719207763672e-05,1000
MongoDB,0.0235898494720459,13.6,11253.94140625,2.3589849472045898e-05,1000
MongoDB,0.026397705078125,17.4,11254.43359375,2.6397705078125e-05,1000
MongoDB,0.020965576171875,11.1,11254.9140625,2.0965576171875e-05,1000
MongoDB,0.02474689483642578,17.4,11255.89453125,2.4746894836425783e-05,1000
MongoDB,0.044423818588256836,15.4,11256.1328125,4.4423818588256836e-05,1000
MongoDB,0.029560089111328125,11.1,11256.21484375,2.9560089111328124e-05,1000
MongoDB,0.024403095245361328,10.0,11256.4609375,2.4403095245361328e-05,1000
MongoDB,0.023020505905151367,10.5,11256.70703125,2.302050590515137e-05,1000
MongoDB,0.023850202560424805,9.1,11256.9453125,2.3850202560424804e-05,1000
MongoDB,0.024224281311035156,10.0,11257.4375,2.4224281311035156e-05,1000
MongoDB,0.02530050277709961,9.1,11257.5859375,2.5300502777099608e-05,1000
MongoDB,0.025159835815429688,9.1,11258.32421875,2.515983581542969e-05,1000
MongoDB,0.02294325828552246,15.0,11258.5703125,2.294325828552246e-05,1000
MongoDB,0.028191089630126953,12.5,11258.5625,2.8191089630126954e-05,1000
MongoDB,0.03012561798095703,17.2,11259.30078125,3.012561798095703e-05,1000
MongoDB,0.03448629379272461,10.0,11259.546875,3.4486293792724606e-05,1000
MongoDB,0.03556489944458008,15.2,11260.0390625,3.5564899444580075e-05,1000
MongoDB,0.025454282760620117,13.6,11260.2734375,2.545428276062012e-05,1000
MongoDB,0.033174753189086914,13.8,11260.21484375,3.3174753189086917e-05,1000
MongoDB,0.04531669616699219,16.3,11260.55859375,4.531669616699219e-05,1000
MongoDB,0.03249073028564453,10.7,11260.8046875,3.2490730285644534e-05,1000
MongoDB,0.15260696411132812,13.8,11260.79296875,0.00015260696411132813,1000
MongoDB,0.022016525268554688,18.2,11261.0390625,2.2016525268554686e-05,1000
MongoDB,0.02328038215637207,15.0,11261.77734375,2.328038215637207e-05,1000
MongoDB,0.02010321617126465,10.5,11262.015625,2.010321617126465e-05,1000
MongoDB,0.020888328552246094,11.1,11262.26171875,2.0888328552246093e-05,1000
MongoDB,0.018334150314331055,11.8,11263.12890625,1.8334150314331055e-05,1000
MongoDB,0.019448518753051758,11.1,11263.14453125,1.9448518753051756e-05,1000
MongoDB,0.0180819034576416,12.5,11263.390625,1.80819034576416e-05,1000
MongoDB,0.019284486770629883,17.6,11235.34765625,1.9284486770629884e-05,1000
MongoDB,0.018537282943725586,11.8,11235.34765625,1.8537282943725587e-05,1000
MongoDB,0.016329050064086914,15.4,11235.34765625,1.6329050064086915e-05,1000
MongoDB,0.017683982849121094,12.5,11235.34765625,1.7683982849121093e-05,1000
MongoDB,0.023540019989013672,13.6,11235.83984375,2.354001998901367e-05,1000
MongoDB,0.04065752029418945,89.5,11211.3359375,4.0657520294189453e-05,1000
MongoDB,0.013596057891845703,9.1,11211.86328125,1.3596057891845704e-05,1000
MongoDB,0.018110036849975586,6.3,11212.48828125,1.8110036849975587e-05,1000
MongoDB,0.016656160354614258,13.3,11213.1953125,1.665616035461426e-05,1000
MongoDB,0.014759540557861328,14.3,11213.1953125,1.4759540557861328e-05,1000
MongoDB,0.017086267471313477,6.7,11213.6875,1.7086267471313478e-05,1000
MongoDB,0.021216869354248047,15.8,11214.1796875,2.1216869354248046e-05,1000
MongoDB,0.01697850227355957,6.7,11214.66796875,1.697850227355957e-05,1000
MongoDB,0.03657388687133789,9.7,11214.4609375,3.657388687133789e-05,1000
MongoDB,0.043735504150390625,17.5,11214.953125,4.3735504150390624e-05,1000
MongoDB,0.033806800842285156,18.8,11215.6171875,3.3806800842285154e-05,1000
MongoDB,0.03254342079162598,14.3,11216.05859375,3.254342079162598e-05,1000
MongoDB,0.0323033332824707,16.7,11216.05859375,3.2303333282470705e-05,1000
MongoDB,0.026369333267211914,13.0,11215.953125,2.6369333267211914e-05,1000
MongoDB,0.027463197708129883,12.0,11215.953125,2.746319770812988e-05,1000
MongoDB,0.02736663818359375,16.7,11216.12890625,2.736663818359375e-05,1000
MongoDB,0.02855968475341797,15.4,11216.12890625,2.8559684753417968e-05,1000
MongoDB,0.029435396194458008,8.0,11216.640625,2.9435396194458007e-05,1000
MongoDB,0.02744007110595703,19.2,11216.87890625,2.744007110595703e-05,1000
MongoDB,0.025261402130126953,11.5,11216.87890625,2.526140213012695e-05,1000
MongoDB,0.02955341339111328,15.4,11217.37109375,2.9553413391113282e-05,1000
MongoDB,0.05287003517150879,72.3,11217.859375,5.2870035171508786e-05,1000
MongoDB,0.014948129653930664,14.3,11218.3515625,1.4948129653930665e-05,1000
MongoDB,0.017346858978271484,16.7,11218.828125,1.7346858978271483e-05,1000
MongoDB,0.01839923858642578,11.8,11218.8203125,1.839923858642578e-05,1000
MongoDB,0.027997255325317383,16.0,11218.85546875,2.7997255325317383e-05,1000
MongoDB,0.023517370223999023,9.5,11218.59375,2.3517370223999022e-05,1000
MongoDB,0.022800445556640625,19.0,11219.0625,2.2800445556640626e-05,1000
MongoDB,0.02213120460510254,10.0,11219.50390625,2.213120460510254e-05,1000
MongoDB,0.023653030395507812,15.0,11219.50390625,2.3653030395507812e-05,1000
MongoDB,0.02378559112548828,20.8,11219.96875,2.378559112548828e-05,1000
MongoDB,0.02221059799194336,10.5,11220.4609375,2.221059799194336e-05,1000
MongoDB,0.018901586532592773,23.5,11220.953125,1.8901586532592773e-05,1000
MongoDB,0.022327184677124023,18.2,11221.4453125,2.2327184677124025e-05,1000
MongoDB,0.021990537643432617,11.1,11221.9375,2.1990537643432617e-05,1000
MongoDB,0.0234220027923584,13.6,11221.94140625,2.34220027923584e-05,1000
MongoDB,0.023691177368164062,10.0,11222.91796875,2.369117736816406e-05,1000
MongoDB,0.022671937942504883,10.5,11222.91796875,2.2671937942504884e-05,1000
MongoDB,0.026160001754760742,12.5,11223.39453125,2.6160001754760742e-05,1000
MongoDB,0.03166365623474121,7.7,11223.88671875,3.166365623474121e-05,1000
MongoDB,0.031922340393066406,14.8,11224.12109375,3.1922340393066405e-05,1000
MongoDB,0.029572725296020508,14.8,11224.61328125,2.957272529602051e-05,1000
MongoDB,0.02544713020324707,12.5,11225.10546875,2.544713020324707e-05,1000
MongoDB,0.02511763572692871,14.3,11225.10546875,2.511763572692871e-05,1000
MongoDB,0.028973817825317383,14.8,11225.8359375,2.8973817825317384e-05,1000
MongoDB,0.02700018882751465,9.1,11225.8359375,2.700018882751465e-05,1000
MongoDB,0.025892972946166992,16.0,11226.79296875,2.589297294616699e-05,1000
MongoDB,0.027573347091674805,23.1,11227.28515625,2.7573347091674804e-05,1000
MongoDB,0.02525806427001953,13.6,11227.77734375,2.525806427001953e-05,1000
MongoDB,0.02620244026184082,12.5,11227.77734375,2.620244026184082e-05,1000
MongoDB,0.027832984924316406,15.4,11227.77734375,2.7832984924316405e-05,1000
MongoDB,0.028464794158935547,16.7,11228.26953125,2.8464794158935547e-05,1000
MongoDB,0.025728702545166016,8.7,11228.109375,2.5728702545166016e-05,1000
MongoDB,0.030365467071533203,11.5,11228.3046875,3.0365467071533202e-05,1000
MongoDB,0.0598301887512207,15.4,11228.3046875,5.98301887512207e-05,1000
MongoDB,0.03289914131164551,16.1,11228.67578125,3.289914131164551e-05,1000
MongoDB,0.023901700973510742,14.3,11220.40625,2.3901700973510743e-05,1000
MongoDB,0.028285741806030273,16.0,11221.28515625,2.8285741806030272e-05,1000
MongoDB,0.02861952781677246,11.5,11222.4453125,2.861952781677246e-05,1000
MongoDB,0.02913379669189453,11.5,11222.88671875,2.913379669189453e-05,1000
MongoDB,0.03299665451049805,21.4,11230.171875,3.2996654510498046e-05,1000
MongoDB,0.02202582359313965,26.3,11247.3984375,2.2025823593139647e-05,1000
MongoDB,0.016816139221191406,13.3,11252.5703125,1.6816139221191405e-05,1000
MongoDB,0.014620065689086914,14.3,11253.0625,1.4620065689086914e-05,1000
MongoDB,0.015831708908081055,7.7,11253.546875,1.5831708908081056e-05,1000
MongoDB,0.017477989196777344,17.6,11253.79296875,1.7477989196777345e-05,1000
MongoDB,0.019731998443603516,11.8,11254.0390625,1.9731998443603516e-05,1000
MongoDB,0.018379688262939453,23.5,11254.47265625,1.8379688262939454e-05,1000
MongoDB,0.019170761108398438,11.1,11255.10546875,1.9170761108398438e-05,1000
MongoDB,0.04980039596557617,16.3,11255.33984375,4.980039596557617e-05,1000
MongoDB,0.039504289627075195,13.9,11255.5859375,3.95042896270752e-05,1000
MongoDB,0.04122757911682129,18.9,11256.0703125,4.122757911682129e-05,1000
MongoDB,0.030423641204833984,11.1,11256.5625,3.0423641204833983e-05,1000
MongoDB,0.022300243377685547,14.3,11256.80859375,2.230024337768555e-05,1000
MongoDB,0.02976512908935547,18.5,11257.0546875,2.9765129089355467e-05,1000
MongoDB,0.04907107353210449,18.0,11257.0625,4.907107353210449e-05,1000
MongoDB,0.03579998016357422,12.5,11257.1953125,3.579998016357422e-05,1000
MongoDB,0.03996133804321289,16.2,11257.44140625,3.9961338043212894e-05,1000
MongoDB,0.03142142295837402,13.8,11257.640625,3.142142295837402e-05,1000
MongoDB,0.024927854537963867,10.0,11257.88671875,2.492785453796387e-05,1000
MongoDB,0.023571491241455078,9.5,11258.59765625,2.3571491241455078e-05,1000
MongoDB,0.02201056480407715,15.0,11258.83984375,2.201056480407715e-05,1000
MongoDB,0.020067930221557617,26.3,11259.0859375,2.006793022155762e-05,1000
MongoDB,0.019515275955200195,21.1,11260.0703125,1.9515275955200194e-05,1000
MongoDB,0.03791069984436035,35.5,11189.3671875,3.791069984436035e-05,1000
MongoDB,0.029996395111083984,32.3,11173.23046875,2.9996395111083983e-05,1000
MongoDB,0.029254913330078125,18.5,11173.96875,2.9254913330078123e-05,1000
MongoDB,0.015812158584594727,14.3,11175.4453125,1.5812158584594726e-05,1000
MongoDB,0.012820959091186523,16.7,11176.17578125,1.2820959091186523e-05,1000
MongoDB,0.009953498840332031,30.0,11176.90625,9.95349884033203e-06,1000
MongoDB,0.010495424270629883,20.0,11177.890625,1.0495424270629883e-05,1000
MongoDB,0.011951684951782227,9.1,11178.12890625,1.1951684951782226e-05,1000
MongoDB,0.015355587005615234,14.3,11178.859375,1.5355587005615236e-05,1000
MongoDB,0.011909008026123047,18.2,11179.46484375,1.1909008026123048e-05,1000
MongoDB,0.018303632736206055,12.5,11181.1796875,1.8303632736206055e-05,1000
MongoDB,0.014869451522827148,15.4,11180.94921875,1.4869451522827148e-05,1000
MongoDB,0.013386726379394531,8.3,11181.93359375,1.3386726379394532e-05,1000
MongoDB,0.012947797775268555,46.2,11188.66015625,1.2947797775268555e-05,1000
MongoDB,0.016112804412841797,21.4,11202.00390625,1.6112804412841795e-05,1000
MongoDB,0.01115727424621582,40.0,11211.17578125,1.115727424621582e-05,1000
MongoDB,0.01158285140991211,27.3,11219.54296875,1.158285140991211e-05,1000
MongoDB,0.012194633483886719,11.1,11222.734375,1.219463348388672e-05,1000
MongoDB,0.012117624282836914,30.8,11224.1640625,1.2117624282836915e-05,1000
MongoDB,0.01545572280883789,23.1,11224.89453125,1.545572280883789e-05,1000
MongoDB,0.01458430290222168,35.7,11205.296875,1.458430290222168e-05,1000
MongoDB,0.01704239845275879,25.0,11205.77734375,1.7042398452758788e-05,1000
MongoDB,0.011663675308227539,27.3,11208.9140625,1.1663675308227539e-05,1000
MongoDB,0.01489877700805664,33.3,11208.015625,1.4898777008056641e-05,1000
MongoDB,0.014984130859375,42.9,11209.14453125,1.4984130859375e-05,1000
MongoDB,0.012763738632202148,41.7,11218.1953125,1.2763738632202148e-05,1000
MongoDB,0.011153936386108398,20.0,11227.0546875,1.1153936386108399e-05,1000
MongoDB,0.013125181198120117,27.3,11234.25390625,1.3125181198120118e-05,1000
MongoDB,0.015038013458251953,42.9,11244.8984375,1.5038013458251953e-05,1000
MongoDB,0.013613462448120117,25.0,11275.71484375,1.3613462448120116e-05,1000
MongoDB,0.012251138687133789,30.8,11279.359375,1.2251138687133789e-05,1000
MongoDB,0.012514829635620117,36.4,11279.73828125,1.2514829635620117e-05,1000
MongoDB,0.01157832145690918,30.0,11280.8203125,1.157832145690918e-05,1000
MongoDB,0.012442827224731445,33.3,11287.33203125,1.2442827224731445e-05,1000
MongoDB,0.014303922653198242,23.1,11294.8828125,1.4303922653198242e-05,1000
MongoDB,0.011884450912475586,53.8,11299.3125,1.1884450912475586e-05,1000
MongoDB,0.01076054573059082,22.2,11306.203125,1.0760545730590821e-05,1000
MongoDB,0.013837337493896484,56.3,11307.48046875,1.3837337493896484e-05,1000
MongoDB,0.011240959167480469,22.2,11308.65625,1.124095916748047e-05,1000
MongoDB,0.011394500732421875,41.7,11312.59375,1.1394500732421875e-05,1000
MongoDB,0.012692451477050781,25.0,11315.02734375,1.269245147705078e-05,1000
MongoDB,0.01739978790283203,64.3,11312.2421875,1.7399787902832032e-05,1000
MongoDB,0.01104736328125,25.0,11315.25,1.104736328125e-05,1000
MongoDB,0.011057853698730469,27.3,11318.6953125,1.105785369873047e-05,1000
MongoDB,0.011739492416381836,27.3,11319.6796875,1.1739492416381835e-05,1000
MongoDB,0.015071868896484375,64.3,11317.5390625,1.5071868896484375e-05,1000
MongoDB,0.011107206344604492,36.4,11316.5234375,1.1107206344604493e-05,1000
MongoDB,0.011248588562011719,30.0,11316.5234375,1.1248588562011719e-05,1000
MongoDB,0.013192415237426758,27.3,11316.26953125,1.3192415237426757e-05,1000
MongoDB,0.011398553848266602,27.3,11317.6953125,1.1398553848266601e-05,1000
MongoDB,0.013619184494018555,72.2,11317.0390625,1.3619184494018554e-05,1000
MongoDB,0.013898372650146484,27.3,11321.55859375,1.3898372650146484e-05,1000
MongoDB,0.011551856994628906,33.3,11323.3125,1.1551856994628906e-05,1000
MongoDB,0.010749578475952148,33.3,11326.01953125,1.074957847595215e-05,1000
MongoDB,0.013962030410766602,75.0,11321.5625,1.3962030410766602e-05,1000
MongoDB,0.010003328323364258,30.0,11323.9609375,1.0003328323364258e-05,1000
MongoDB,0.010036945343017578,33.3,11325.4375,1.0036945343017578e-05,1000
MongoDB,0.012093544006347656,20.0,11325.68359375,1.2093544006347655e-05,1000
MongoDB,0.011723041534423828,27.3,11331.09765625,1.1723041534423829e-05,1000
MongoDB,0.010228395462036133,36.4,11332.078125,1.0228395462036134e-05,1000
MongoDB,0.014938592910766602,60.0,11335.00390625,1.49385929107666e-05,1000
MongoDB,0.01624298095703125,66.7,11330.0546875,1.624298095703125e-05,1000
MongoDB,0.010949373245239258,20.0,11332.5078125,1.0949373245239257e-05,1000
MongoDB,0.012501239776611328,33.3,11332.75390625,1.2501239776611328e-05,1000
MongoDB,0.012386798858642578,27.3,11336.19921875,1.2386798858642578e-05,1000
MongoDB,0.011052846908569336,30.0,11337.9140625,1.1052846908569336e-05,1000
MongoDB,0.020318269729614258,72.2,11333.6484375,2.031826972961426e-05,1000
MongoDB,0.01092672348022461,40.0,11335.671875,1.0926723480224609e-05,1000
MongoDB,0.01141977310180664,20.0,11336.65625,1.1419773101806641e-05,1000
MongoDB,0.010827302932739258,30.0,11340.96875,1.0827302932739257e-05,1000
MongoDB,0.010956525802612305,22.2,11341.953125,1.0956525802612304e-05,1000
MongoDB,0.022778749465942383,80.0,11346.3828125,2.2778749465942382e-05,1000
MongoDB,0.014673233032226562,46.7,11340.4765625,1.4673233032226562e-05,1000
MongoDB,0.013931512832641602,25.0,11345.15234375,1.3931512832641602e-05,1000
MongoDB,0.013291597366333008,27.3,11348.72265625,1.3291597366333008e-05,1000
MongoDB,0.012772798538208008,30.8,11349.70703125,1.2772798538208008e-05,1000
MongoDB,0.020235538482666016,72.2,11345.7109375,2.0235538482666014e-05,1000
MongoDB,0.014641523361206055,57.1,11347.515625,1.4641523361206055e-05,1000
MongoDB,0.012310266494750977,33.3,11348.9296875,1.2310266494750977e-05,1000
MongoDB,0.013079404830932617,18.2,11350.16015625,1.3079404830932618e-05,1000
MongoDB,0.01192474365234375,33.3,11350.67578125,1.192474365234375e-05,1000
MongoDB,0.012721538543701172,41.7,11350.421875,1.2721538543701171e-05,1000
MongoDB,0.02262258529663086,82.6,11317.078125,2.262258529663086e-05,1000
MongoDB,0.012321233749389648,25.0,11318.46875,1.2321233749389649e-05,1000
MongoDB,0.011173009872436523,30.0,11315.67578125,1.1173009872436523e-05,1000
MongoDB,0.013252735137939453,33.3,11316.4609375,1.3252735137939453e-05,1000
MongoDB,0.01513528823852539,30.8,11316.73828125,1.513528823852539e-05,1000
MongoDB,0.012234926223754883,18.2,11317.6796875,1.2234926223754883e-05,1000
MongoDB,0.010625362396240234,36.4,11318.171875,1.0625362396240235e-05,1000
MongoDB,0.015460014343261719,33.3,11318.6640625,1.5460014343261717e-05,1000
MongoDB,0.022974491119384766,66.7,11319.39453125,2.2974491119384764e-05,1000
MongoDB,0.015126228332519531,69.2,11315.7578125,1.5126228332519532e-05,1000
MongoDB,0.0123291015625,33.3,11315.7578125,1.23291015625e-05,1000
MongoDB,0.010476350784301758,22.2,11315.5546875,1.0476350784301758e-05,1000
MongoDB,0.010887622833251953,30.0,11317.3125,1.0887622833251952e-05,1000
MongoDB,0.010641336441040039,36.4,11321.25,1.064133644104004e-05,1000
MongoDB,0.013181209564208984,61.5,11323.21875,1.3181209564208985e-05,1000
MongoDB,0.018407583236694336,80.0,11323.7109375,1.8407583236694334e-05,1000
MongoDB,0.013424396514892578,53.8,11321.22265625,1.3424396514892578e-05,1000
MongoDB,0.010869741439819336,36.4,11321.22265625,1.0869741439819336e-05,1000
MongoDB,0.011548042297363281,30.0,11320.45703125,1.1548042297363281e-05,1000
MongoDB,0.012552022933959961,35.7,11320.45703125,1.255202293395996e-05,1000
MongoDB,0.016208410263061523,28.6,11320.2421875,1.6208410263061524e-05,1000
MongoDB,0.01232147216796875,57.1,11321.765625,1.232147216796875e-05,1000
MongoDB,0.016368389129638672,76.5,11319.421875,1.636838912963867e-05,1000
MongoDB,0.010381221771240234,20.0,11274.8828125,1.0381221771240235e-05,1000
MongoDB,0.01021885871887207,20.0,11273.27734375,1.021885871887207e-05,1000
MongoDB,0.01027822494506836,10.0,11272.51171875,1.027822494506836e-05,1000
MongoDB,0.010551929473876953,20.0,11272.3203125,1.0551929473876954e-05,1000
MongoDB,0.010770559310913086,11.1,11272.3203125,1.0770559310913085e-05,1000
MongoDB,0.010483264923095703,10.0,11272.52734375,1.0483264923095703e-05,1000
MongoDB,0.010826587677001953,20.0,11272.52734375,1.0826587677001952e-05,1000
MongoDB,0.010840654373168945,18.2,11272.52734375,1.0840654373168946e-05,1000
MongoDB,0.010721445083618164,11.1,11272.52734375,1.0721445083618164e-05,1000
MongoDB,0.010578155517578125,20.0,11272.52734375,1.0578155517578126e-05,1000
MongoDB,0.010498762130737305,10.0,11272.52734375,1.0498762130737304e-05,1000
MongoDB,0.010879039764404297,25.0,11272.08203125,1.0879039764404297e-05,1000
